10 25 1.95, 14 41 11.56, 12 40 6.09, 9 93 1.16, 11 16 7.44, 11 23 3.83, 5 27 1.54, ,,,,,,,,,,,,,,,,,,,,,,,,
10 31 2.33, 18 40 6.17, 18 55 0.85, 18 69 3.43, 1 14 2.1, 7 11 7.16, 13 53 2.12, 15 24 2.9, 15 31 4.34, 15 18 4.76, 15 26 2.02, 13 21 2.48, 13 62 0.93, 15 19 1.71, 8 48 6.05, 8 18 2.77, 6 31 0.83, 17 17 3.25, 3 31 4.01, 3 38 3.69, ,,,,,,,,,,,
10 37 1.18, 10 44 1.2, 10 44 0.3, 10 32 1.78, 10 30 0.94, 10 39 1.28, 18 65 0.83, 18 51 1.98, 18 68 2.08, 18 55 1.22, 18 67 0.68, 18 45 1.86, 18 55 1.44, 7 12 1.12, 7 12 1.18, 7 14 0.84, 13 39 0.58, 7 11 0.93, 13 43 0.83, 8 32 1.68, 6 31 0.08, 6 19 0.21, 6 17 1.73, 6 30 2.04, 17 35 1.59, 17 21 2.11, 17 31 2.53, 16 46 1.27, 9 26 11.8, 9 18 7.51, 11 36 1.46, 3 44 4.02
10 28 2.66, 10 46 7.15, 10 41 6.66, 10 26 5.6, 10 47 8.28, 10 39 1.4, 10 35 0.96, 10 29 5.68, 18 65 7.41, 18 56 3.9, 18 39 6.81, 18 35 6.19, 7 41 1.87, 13 64 1.26, 13 29 2.15, 13 32 1.05, 15 26 2.57, 15 58 4.48, 15 29 1.39, 15 51 2.48, 8 51 4.8, 8 25 2.82, 6 67 1.09, 6 59 1.5, 6 66 1.11, 17 23 3.25, 16 57 7.79, 9 65 1.2, 2 72 10.88, 5 29 1.24, 3 28 1.49, 3 48 1.72
14 22 5.03, 12 51 3.36, 1 35 4.16, 1 40 4.29, 7 14 0.13, 7 8 0.69, 13 55 0.44, 15 29 0.69, 4 49 2.45, 16 46 1.28, 16 34 0.65, 9 27 6.21, 9 24 1.45, 9 23 3.51, 9 23 4.34, 9 22 6.35, 9 22 3.21, 2 82 1.36, 2 58 2.21, 2 79 0.69, ,,,,,,,,,,,
10 38 5.86, 10 30 2.55, 18 54 4.29, 18 34 5.49, 18 72 6.18, 12 38 6.24, 12 44 4.63, 1 26 1.84, 1 26 0.89, 1 42 0.94, 2 73 5.83, 11 54 12.3, 11 20 8.28, ,,,,,,,,,,,,,,,,,,
10 53 7.34, 10 18 4.29, 10 66 1.95, 10 40 7.44, 10 53 3.88, 14 27 14.1, 14 32 6.67, 14 42 8.3, 18 62 5.85, 12 46 5.49, 12 45 5.46, 15 21 2.28, 15 14 4.15, 15 22 3.29, 15 20 2.66, 8 52 1.63, 6 36 2.47, 6 35 0.83, 6 20 0.86, 17 26 5.94, 17 17 3.16, 17 24 6.96, 17 36 1.06, 16 40 4.64, 16 42 4.42, 11 31 6.4, ,,,,,
14 24 1.93, 12 29 6.0, 1 42 1.71, 1 38 1.63, 13 48 0.8, 3 33 6.96, 5 11 0.7, 5 9 0.27, 5 8 0.36, 5 12 2.19, 5 8 1.58, 3 44 3.57, ,,,,,,,,,,,,,,,,,,,
10 35 3.55, 14 62 7.87, 14 69 10.67, 18 59 5.19, 12 50 6.31, 1 63 1.34, 7 27 6.83, 7 42 2.53, 13 47 1.51, 13 57 2.03, 6 34 0.97, 6 73 1.11, 4 34 4.88, 16 57 4.34, 16 55 1.22, 16 49 5.08, 7 50 6.02, 13 77 0.99, 13 45 2.9, 13 40 1.67, 13 54 0.45, 6 79 1.68, 4 49 4.37, 4 20 3.42, 16 79 4.08, 16 49 5.7, 16 45 10.12, 9 86 0.46, 2 48 11.31, 2 51 7.89, 2 59 12.93, 2 56 0.63
10 36 0.28, 10 27 2.73, 10 34 3.42, 10 18 2.78, 14 57 13.31, 14 32 14.81, 14 29 2.15, 18 55 9.9, 18 66 6.25, 18 52 3.36, 1 75 0.62, 13 52 1.25, 15 56 3.52, 15 56 1.19, 8 23 3.31, 6 64 0.76, 17 21 3.44, 4 82 5.92, 16 52 4.62, 16 43 8.97, 5 25 2.11, 11 21 4.53, 11 12 1.24, 5 23 3.34, 5 29 0.67, 5 20 2.83, 5 19 3.22, 5 23 2.93, 5 26 5.65, 3 38 4.48, ,
10 61 3.07, 14 36 5.39, 14 31 8.13, 14 19 16.45, 14 39 3.78, 14 22 0.42, 12 27 8.75, 12 34 7.82, 12 36 5.39, 12 33 1.27, 12 48 2.99, 12 37 2.05, 1 38 0.9, 1 30 1.03, 1 33 1.25, 1 25 0.55, 1 23 1.03, 7 11 1.24, 16 52 7.56, 9 33 1.98, 2 78 3.92, ,,,,,,,,,,
18 68 8.16, 12 46 5.52, 12 60 2.26, 12 20 3.39, 12 42 4.74, 12 24 7.6, 12 33 6.67, 12 40 3.77, 12 31 2.81, 12 37 5.67, 12 41 4.97, 1 30 1.23, 13 32 3.73, 4 64 6.48, 16 69 3.7, 16 37 5.92, 11 29 8.13, ,,,,,,,,,,,,,,
10 36 1.5, 14 22 2.42, 18 37 1.33, 18 36 0.86, 18 55 1.68, 18 71 1.69, 7 14 2.23, 13 32 1.24, 11 28 1.1, 11 37 1.53, 11 30 1.33, 11 29 1.05, 5 13 0.54, 3 42 4.22, 3 38 4.24, 3 38 4.86, ,,,,,,,,,,,,,,,
10 50 4.42, 14 24 10.02, 14 20 7.76, 18 74 1.51, 12 38 5.42, 1 42 0.94, 1 33 1.93, 1 34 0.48, 1 45 1.48, 15 26 1.36, 8 75 1.44, 8 45 4.94, 6 12 0.66, 17 35 5.68, 17 18 2.99, 17 25 3.39, 17 29 1.13, 2 52 5.75, 3 25 6.06, ,,,,,,,,,,,,
10 37 0.41, 10 49 5.87, 18 40 9.37, 18 77 1.38, 12 26 7.28, 12 36 1.37, 12 50 7.05, 12 33 4.37, 12 48 2.37, 12 39 4.22, 1 36 1.68, ,,,,,,,,,,,,,,,,,,,,
 1 62 1.0, 17 40 9.21, 4 34 6.22, 2 63 3.85, 2 62 17.23, 5 18 2.55, 4 58 2.46, 4 47 4.86, 16 46 4.66, 16 59 3.19, 7 56 4.77, 15 41 1.16, 8 28 5.61, 8 30 4.86, 8 53 5.26, 6 29 1.83, 6 70 0.81, 17 43 9.11, 17 20 9.14, 4 59 5.04, 2 51 0.51, 11 27 10.19, 5 25 3.32, ,,,,,,,,
10 30 0.09, 14 51 3.18, 13 55 1.23, 15 44 1.05, 15 53 2.32, 8 33 1.8, 8 39 1.53, 8 26 3.54, 8 42 0.21, 8 32 1.09, 16 52 1.42, 5 30 3.32, 3 37 1.31, ,,,,,,,,,,,,,,,,,,
12 34 3.31, 12 52 6.4, 12 39 3.31, 1 36 2.27, 12 41 1.54, 1 32 2.55, 13 53 1.18, 13 41 1.72, 13 54 1.22, 13 53 1.22, 13 43 1.28, 15 22 1.23, 8 41 0.75, 8 56 0.57, 6 25 0.74, 6 24 0.72, 3 25 4.13, ,,,,,,,,,,,,,,
10 30 0.85, 10 32 1.25, 10 40 1.3, 10 36 1.06, 12 40 5.92, 12 34 3.25, 1 42 4.01, 7 10 1.54, 13 43 0.73, 15 17 4.04, 15 24 1.98, 8 38 1.42, 8 42 0.07, 17 28 1.88, 4 46 3.68, 2 70 3.08, 3 46 1.38, ,,,,,,,,,,,,,,
14 28 3.03, 14 31 3.26, 14 28 5.15, 12 28 0.95, 12 37 4.73, 12 38 4.02, 12 42 1.67, 12 31 5.37, 12 47 4.85, 12 46 1.85, 12 39 5.04, 1 27 1.77, 1 40 0.85, 7 10 1.43, 7 12 2.01, 12 41 1.19, 12 15 4.4, 12 51 1.74, 1 34 2.09, 7 16 0.75, 7 10 0.68, 7 2 1.44, 6 16 2.06, 6 30 1.87, 17 34 1.1, 4 45 0.27, 16 45 1.06, ,,,,
10 40 1.33, 14 42 4.31, 14 31 2.15, 14 66 3.23, 12 56 4.02, 1 123 1.07, 1 66 0.17, 1 73 0.84, 1 93 2.66, 7 53 1.5, 6 52 0.3, 6 68 1.39, 6 69 2.62, 4 45 0.62, 4 25 1.47, 4 68 1.04, 16 44 0.8, 16 59 0.8, 9 74 4.19, 9 109 4.06, 9 91 5.59, 9 110 1.56, 9 100 12.31, 9 108 3.0, 2 53 2.56, 9 123 4.93, 2 83 2.54, 2 45 3.44, 2 51 1.97, 11 17 1.51, 11 26 0.78, 
 15 13 2.47, 10 44 2.8, 14 33 6.83, 1 19 0.83, 1 39 0.24, 1 27 0.41, 15 29 2.67, 8 54 1.83, 8 37 5.92, 8 32 3.8, 8 48 1.99, 6 20 0.33, 17 23 1.14, 17 34 3.16, 15 28 2.15, 8 34 2.36, 8 43 2.66, 6 22 1.62, 6 23 1.17, 17 26 5.19, 16 60 3.71, ,,,,,,,,,,
10 70 7.4, 10 39 4.72, 10 46 6.48, 10 33 7.23, 15 28 2.32, 17 18 5.89, 17 45 8.89, 17 36 7.94, 17 25 0.22, 17 21 3.83, 17 25 10.38, 17 23 12.31, 17 6 6.25, 4 50 4.93, 16 33 6.31, 11 37 8.7, 11 33 12.08, ,,,,,,,,,,,,,,
 2 76 2.07, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10 49 1.04, 18 72 0.64, 18 48 0.98, 18 48 1.36, 1 30 0.7, 13 53 0.85, 13 63 0.42, 15 14 2.12, 8 79 0.38, 6 34 0.53, 17 26 1.26, 17 31 3.21, 4 53 2.38, 16 34 0.77, 9 19 4.86, 2 36 3.76, 2 65 6.86, 11 25 1.28, ,,,,,,,,,,,,,
 3 44 3.32, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10 43 4.62, 14 32 7.8, 14 38 3.77, 18 52 1.22, 18 54 3.62, 12 36 7.4, 12 49 3.48, 12 32 6.78, 1 28 0.45, 13 58 3.28, 15 27 1.53, 15 18 2.44, 15 26 0.78, 15 33 5.33, 15 24 2.89, 15 7 4.55, 8 50 4.55, 6 22 0.62, 17 32 4.52, 17 10 5.02, 4 52 3.82, 4 90 2.21, 13 57 3.37, 15 26 2.18, 8 56 3.59, 6 23 1.72, 17 27 3.89, 17 47 8.76, 8 35 4.2, 8 63 3.38, 8 71 1.23, 17 31 7.96
10 51 2.16, 14 21 6.98, 14 24 15.63, 18 48 3.58, 12 43 8.28, 1 24 0.89, 2 56 12.48, 5 10 3.15, ,,,,,,,,,,,,,,,,,,,,,,,
 14 24 1.6, 12 45 5.49, 12 43 5.43, 1 35 2.56, 7 9 2.17, 6 21 0.18, 17 31 1.27, 4 66 2.33, 4 59 0.32, 4 41 2.23, 4 41 1.95, 16 37 0.78, 16 39 0.71, 16 59 1.26, 16 23 1.0, 16 32 1.66, 9 12 2.82, 2 71 3.63, ,,,,,,,,,,,,,
10 30 4.78, 10 31 5.73, 18 42 7.42, 18 44 4.0, 18 59 6.6, 12 80 3.47, 1 50 1.04, 1 79 1.24, 13 71 2.44, 17 21 3.57, 3 38 1.04, 5 26 4.95, 5 21 3.85, 5 20 2.79, 3 36 4.35, 3 44 4.06, 5 25 3.04, ,,,,,,,,,,,,,,
18 60 0.68, 12 70 0.71, 12 71 5.1, 1 94 2.57, 1 80 1.52, 7 35 2.07, 13 54 0.18, 15 42 2.6, 15 37 4.67, 8 44 0.7, 8 32 0.72, 8 29 2.23, 6 67 1.61, 6 53 1.69, 6 109 1.33, 6 70 0.69, 17 28 1.57, 4 34 2.52, 2 42 0.45, 11 29 1.15, 5 24 2.03, 5 22 2.57, 5 30 3.05, ,,,,,,,,
 6 21 1.02, 17 26 5.86, 4 51 3.01, 9 30 2.47, 9 31 0.64, 2 54 11.35, 2 62 11.93, 2 70 8.07, 5 7 0.93, 5 14 4.46, 3 41 3.83, 5 11 3.82, 3 41 4.79, 3 43 4.07, ,,,,,,,,,,,,,,,,,
14 50 4.88, 12 56 7.68, 12 58 4.35, 12 41 4.87, 1 101 1.02, 7 37 1.3, 7 34 0.72, 7 48 1.14, 13 44 1.46, 14 30 5.04, 14 47 2.51, 18 48 1.58, 12 89 3.65, 1 92 0.11, 1 80 2.84, 7 40 1.74, 15 37 5.94, 6 57 1.44, 6 70 1.45, 6 69 1.37, 6 97 2.05, 6 83 1.36, 6 43 0.84, 4 24 1.95, 4 38 2.73, 4 47 1.72, 4 28 1.52, 16 69 1.24, 9 121 5.56, 9 69 7.14, 9 30 8.18, 2 32 5.27
10 30 0.0, 10 36 7.48, 14 46 2.28, 12 72 3.4, 1 48 0.94, 13 61 0.83, 15 44 1.93, 15 53 2.25, 15 42 2.6, 8 35 4.91, 8 30 3.46, 8 12 6.08, 8 23 5.14, 17 31 6.22, 17 19 0.3, 4 35 3.98, 4 41 5.62, 17 28 7.95, 17 25 7.1, 17 29 5.09, 16 53 0.2, 16 39 7.16, 9 79 0.6, 2 47 7.7, 11 20 8.0, 5 32 3.52, 5 24 3.46, ,,,,
14 42 2.22, 14 34 9.86, 12 49 9.1, 1 78 2.04, 1 53 0.08, 1 82 0.36, 1 57 0.88, 7 49 5.29, 13 41 0.76, 13 39 0.59, 13 38 2.18, 13 52 1.45, 6 64 1.67, 6 68 1.67, 6 71 1.17, 6 39 1.21, 6 59 0.47, 16 54 1.28, ,,,,,,,,,,,,,
10 45 0.78, 14 23 4.43, 18 65 0.05, 18 54 1.7, 18 78 0.68, 7 9 2.82, 15 28 2.31, 15 21 4.37, 15 27 4.29, 8 48 0.73, 8 69 0.27, 17 24 1.06, 16 44 0.43, 5 11 2.34, 3 43 4.26, 3 30 7.17, 3 29 4.56, ,,,,,,,,,,,,,,
10 34 6.71, 10 39 9.04, 14 43 12.03, 18 38 5.47, 12 54 0.96, 12 34 6.0, 12 57 1.38, 12 44 6.1, 1 60 1.4, 1 88 1.2, 7 38 5.3, 15 31 1.76, 15 20 3.04, 15 35 3.18, 15 52 1.23, 8 22 6.73, 8 37 3.75, 8 40 6.56, 6 38 0.04, 6 58 1.39, 17 40 3.61, 4 55 2.45, 16 70 3.94, 2 40 11.57, 5 31 0.8, 5 30 3.54, ,,,,,
10 36 0.51, 10 27 4.57, 12 79 4.86, 1 83 0.82, 8 32 5.32, 8 31 2.82, 8 32 4.25, 8 12 2.08, 6 41 0.68, 6 79 1.59, 17 27 6.45, 16 60 1.84, 16 74 0.77, 2 65 6.24, 11 16 2.03, ,,,,,,,,,,,,,,,,
10 46 3.1, 14 29 10.03, 18 45 2.37, 12 23 7.89, 12 53 7.51, 12 40 9.55, 12 37 7.53, 12 39 5.24, 12 33 6.05, 1 32 1.3, 1 24 1.23, 7 7 1.27, 7 9 5.37, 7 11 4.11, 8 44 5.3, 6 26 1.16, 6 12 1.27, 4 45 3.77, 16 52 3.69, 16 25 1.93, 16 41 5.05, 16 34 1.99, 9 26 1.79, 9 27 1.52, 2 57 5.38, 2 66 8.33, 11 29 1.14, ,,,,
10 51 1.8, 10 45 1.42, 14 22 2.88, 18 73 0.75, 18 71 0.94, 18 75 0.79, 18 59 2.01, 1 26 1.97, 7 11 0.25, 7 8 2.12, 7 10 1.59, 7 11 0.76, 13 28 1.19, 13 35 0.78, 13 52 0.86, 13 44 0.9, 7 10 1.43, 13 36 1.8, 15 19 4.19, 6 21 1.15, 6 16 0.58, 6 28 1.24, 17 27 0.67, 17 26 2.03, 3 51 3.93, ,,,,,,
 13 42 0.69, 15 24 1.94, 15 20 2.23, 15 23 0.28, 15 16 1.47, 15 35 2.16, 15 18 1.98, 8 51 1.5, 6 36 0.16, 6 31 1.17, 6 18 1.88, 17 29 1.87, 9 24 9.46, 2 50 3.79, 11 28 0.85, 5 16 1.21, 5 8 0.34, 5 14 0.58, 3 22 3.77, 3 55 1.42, 3 38 1.02, ,,,,,,,,,,
14 23 15.96, 12 27 8.69, 1 42 1.14, 1 42 1.91, 1 30 0.99, 1 50 0.56, 7 9 2.98, 13 56 0.76, 13 45 1.46, 13 53 0.91, 13 48 2.83, 13 46 1.59, 6 17 0.54, 4 42 4.2, 4 41 2.51, 16 47 3.38, 16 29 0.92, 16 41 6.38, 9 23 1.43, 2 78 11.86, 2 106 6.9, 2 89 6.41, 2 73 13.85, 2 54 7.22, 2 59 12.05, ,,,,,,
10 40 3.97, 10 42 6.02, 10 38 7.87, 14 29 9.8, 1 96 1.8, 13 47 3.03, 15 35 2.02, 6 64 2.41, 6 26 1.0, 6 42 2.45, 6 56 1.92, 6 61 0.18, 6 76 1.99, 6 57 1.73, 17 26 3.67, 17 17 5.27, ,,,,,,,,,,,,,,,
10 39 4.74, 10 43 5.37, 14 31 4.65, 14 21 9.4, 12 38 3.97, 12 49 7.19, 12 39 3.19, 1 37 1.04, 15 21 5.11, 15 8 1.78, 15 25 0.45, 15 22 1.86, 15 29 2.88, 10 49 5.13, 12 27 8.31, 1 34 1.12, 1 40 0.48, 13 24 1.38, 15 14 4.16, 15 31 0.7, 15 23 2.19, 8 51 6.87, 6 19 1.37, 6 33 1.19, 6 33 1.36, 6 25 2.07, 17 22 7.28, 2 79 12.38, 5 11 3.45, ,,
10 35 2.93, 10 20 3.59, 10 33 0.64, 10 31 6.24, 18 58 4.93, 18 56 3.73, 18 51 8.98, 18 60 1.29, 18 35 2.68, 1 82 1.14, 1 63 1.16, 1 55 1.66, 7 39 5.99, 13 46 2.32, 13 50 2.11, 14 46 5.9, 18 39 1.56, 18 39 2.23, 18 44 3.39, 1 80 0.69, 1 43 1.09, 1 93 0.4, 7 58 5.75, 13 44 1.85, 8 33 5.26, 8 17 5.1, 8 25 4.4, 6 63 1.33, 17 43 3.97, 17 17 0.18, 4 34 0.1, 4 55 5.53
10 40 4.16, 14 25 15.87, 18 35 4.62, 12 36 1.84, 12 61 7.03, 12 48 4.76, 1 29 1.52, 13 49 2.98, 13 46 2.14, 6 28 1.97, 17 23 9.19, 4 50 4.91, 16 41 2.74, 9 34 2.04, 9 21 1.92, 9 25 1.13, 2 65 8.64, ,,,,,,,,,,,,,,
10 34 6.49, 14 28 14.79, 10 62 6.3, 10 46 5.61, 10 40 7.28, 10 56 8.12, 10 42 6.67, 14 35 13.8, 18 58 2.0, 12 43 6.56, 1 27 0.93, 8 50 4.48, 8 25 4.86, 6 16 0.81, 17 28 10.74, 17 41 5.58, 17 23 4.29, 2 47 12.16, 5 14 1.1, ,,,,,,,,,,,,
14 30 0.6, 12 30 5.05, 1 31 0.67, 1 42 1.73, 13 49 1.74, 15 24 2.49, 8 65 7.41, 17 20 0.8, 17 21 5.45, 17 29 9.38, 17 33 6.45, 17 32 6.13, 17 25 8.23, 17 36 5.55, ,,,,,,,,,,,,,,,,,
10 32 3.2, 10 39 6.09, 10 27 5.49, 10 37 2.68, 14 40 14.29, 18 36 3.1, 12 59 8.08, 1 80 0.8, 1 56 0.73, 1 78 0.58, 1 72 0.75, 2 34 6.44, 5 33 2.96, 5 26 3.52, 5 18 6.55, 5 11 3.09, ,,,,,,,,,,,,,,,
14 39 10.61, 13 47 1.75, 15 62 0.69, 6 46 0.97, 6 54 1.08, 6 71 1.45, 6 47 0.37, 6 61 0.14, 4 30 3.03, 4 48 3.27, 16 26 3.68, 16 43 2.83, 16 31 4.5, 16 40 5.24, 9 112 1.63, 2 75 11.16, 2 63 11.26, 2 57 11.57, 2 48 10.0, 2 49 8.29, 2 38 5.48, 2 47 7.14, 2 41 8.6, 2 36 11.06, 2 51 14.05, ,,,,,,
14 25 0.22, 14 32 10.36, 14 36 12.3, 12 35 2.43, 12 39 4.58, 12 37 11.23, 1 31 0.69, 7 10 3.07, 13 51 0.41, 4 50 0.87, 4 39 4.96, 16 33 3.22, 9 29 1.56, 9 20 1.53, 9 28 1.52, 9 28 1.08, 9 13 0.9, 9 24 2.27, 9 29 2.5, 9 33 0.6, 9 24 0.86, 9 21 2.59, 12 33 5.37, 1 19 0.89, 13 40 1.84, 13 48 0.41, 13 53 2.02, 13 43 0.31, 13 73 2.56, 6 35 2.64, 6 23 1.5, 17 29 4.06
10 60 8.05, 10 46 3.33, 10 52 10.08, 15 29 3.25, 15 19 4.81, 6 22 1.73, 6 43 1.47, 6 23 1.46, 6 20 1.08, 6 18 0.36, 6 32 0.29, 6 35 1.04, 17 34 1.75, 17 30 3.25, 17 26 4.15, 17 16 6.97, 17 30 8.82, 17 30 2.99, 17 21 6.0, 4 26 4.27, 16 22 6.32, 16 35 6.47, 2 87 16.07, 2 65 13.67, 2 63 17.3, 11 41 7.11, 3 53 6.95, ,,,,
10 22 0.78, 18 42 2.37, 18 31 0.97, 12 56 3.25, 1 104 1.32, 7 49 0.23, 13 61 1.21, 13 58 0.61, 15 43 2.27, 15 41 2.36, 15 31 2.45, 6 57 1.49, 17 29 1.44, 17 19 3.92, 17 28 1.09, 17 32 2.02, 17 30 1.38, 17 34 0.89, 9 102 5.74, 9 101 8.71, 2 40 1.58, 2 44 4.23, 2 52 1.41, 2 43 0.29, 11 18 0.1, 5 27 2.8, ,,,,,
10 58 3.5, 10 34 5.16, 14 45 0.89, 14 29 8.2, 12 39 1.28, 12 43 4.52, 12 63 9.75, 1 74 0.81, 7 37 3.51, 13 66 2.52, 7 40 3.44, 13 63 1.3, 13 57 3.17, 6 65 2.08, 6 34 1.77, 17 25 2.41, 4 70 1.67, 4 54 4.09, 16 48 6.17, 9 58 1.66, 2 53 10.58, 2 37 12.69, 11 18 6.24, 11 18 11.25, 11 16 5.6, ,,,,,,
 5 13 4.8, 5 15 3.62, 5 10 4.45, 3 34 5.42, 3 38 5.35, ,,,,,,,,,,,,,,,,,,,,,,,,,,
10 50 11.55, 10 50 4.24, 14 31 11.37, 13 55 1.78, 15 24 2.56, 13 38 1.46, 13 33 1.38, 15 20 0.53, 8 32 4.34, 6 20 0.91, 6 22 1.19, 17 27 5.3, 4 53 4.92, 11 18 11.27, 11 29 4.52, ,,,,,,,,,,,,,,,,
10 38 3.59, 14 38 11.94, 14 26 12.11, 14 27 6.39, 13 32 2.16, 13 42 2.53, 13 45 2.43, 15 27 1.1, 6 26 0.51, 4 28 1.06, 4 49 2.42, 4 55 3.88, 4 69 4.2, 16 25 4.73, 9 27 0.63, 9 30 0.79, 9 24 2.1, 9 33 0.6, 9 18 0.66, 2 56 11.58, 11 32 9.7, 11 24 4.33, ,,,,,,,,,
10 28 7.25, 10 53 6.48, 10 48 8.08, 10 43 5.23, 10 47 6.22, 18 37 6.96, 14 40 13.57, 14 25 4.88, 14 33 18.04, 18 56 3.43, 18 60 6.69, 18 62 7.51, 18 47 2.39, 1 42 1.83, 1 44 0.78, 1 35 0.66, 7 16 2.71, 15 25 1.43, 15 17 4.79, 15 23 0.55, 15 21 1.85, 8 67 3.7, 17 22 4.63, 16 38 4.33, 9 22 0.99, 2 47 4.36, 3 36 5.16, ,,,,
10 39 6.34, 10 43 5.21, 10 39 8.51, 14 17 9.25, 14 26 11.7, 14 44 6.94, 12 31 4.04, 12 33 3.04, 12 50 1.82, 12 50 4.57, 7 12 8.44, 13 49 1.61, 13 55 0.33, 4 61 6.37, 16 57 5.32, ,,,,,,,,,,,,,,,,
 17 30 4.97, 5 26 5.72, 5 19 2.83, 3 33 6.75, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
10 38 10.41, 12 40 6.1, 12 37 4.55, 7 11 6.4, 13 72 2.86, 15 24 3.27, 8 25 3.44, 6 31 1.04, 6 22 1.16, 6 21 2.4, 8 53 4.42, 6 24 1.94, 17 30 6.53, 4 63 3.84, 9 20 3.16, 3 39 8.26, ,,,,,,,,,,,,,,,
14 28 8.3, 12 51 5.55, 12 45 5.84, 12 44 1.42, 1 41 1.02, 6 30 1.37, 6 16 0.97, 6 29 0.78, 6 38 0.92, 4 59 4.17, 16 40 6.77, 16 40 5.69, 16 38 5.25, 9 35 0.16, 2 88 10.7, 2 54 14.16, 2 82 3.61, 11 28 5.24, ,,,,,,,,,,,,,
10 29 5.26, 14 58 3.45, 18 45 3.85, 18 76 3.77, 18 45 1.98, 1 59 0.21, 7 23 0.04, 15 37 2.37, 15 37 1.24, 15 54 2.19, 15 53 0.55, 6 77 1.56, 17 21 7.95, 17 35 3.76, 17 29 6.04, 17 28 6.42, 2 78 10.62, 2 56 3.13, 3 48 2.15, ,,,,,,,,,,,,
 11 25 4.85, 5 29 1.58, 5 31 3.06, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10 50 6.31, 15 58 1.6, 8 35 0.98, 17 15 5.35, 17 39 1.68, 16 53 3.1, 9 94 1.47, 2 45 9.03, 5 42 3.43, ,,,,,,,,,,,,,,,,,,,,,,
10 55 0.66, 14 32 11.67, 14 37 10.01, 12 59 7.53, 12 45 4.51, 12 42 7.97, 1 30 0.77, 1 43 1.35, 7 8 4.46, 8 31 2.54, 8 47 5.08, 6 23 2.49, 17 26 6.77, 17 33 5.92, 4 52 3.81, 16 31 1.4, 16 49 6.03, 2 51 5.88, 2 34 8.02, 2 74 13.53, 3 36 1.97, ,,,,,,,,,,
10 43 5.1, 10 45 3.71, 14 36 11.78, 18 61 4.19, 1 72 1.86, 1 44 0.59, 1 67 0.15, 1 37 1.1, 1 23 1.62, 1 76 0.47, 1 58 1.18, 1 66 1.51, 17 24 1.46, 17 25 6.16, 4 59 1.38, 9 80 1.39, ,,,,,,,,,,,,,,,
10 33 7.39, 14 23 16.23, 12 68 4.0, 12 61 4.98, 1 54 0.62, 7 13 3.38, 7 51 4.43, 7 43 5.48, 15 42 2.48, 17 22 3.79, 17 35 3.81, 17 33 4.06, 16 75 2.42, 9 143 1.45, ,,,,,,,,,,,,,,,,,
10 61 4.39, 10 27 0.98, 18 50 4.25, 13 42 1.12, 6 28 2.1, 16 31 4.32, 3 49 5.44, ,,,,,,,,,,,,,,,,,,,,,,,,
 6 30 0.9, 6 31 0.72, 17 16 8.66, 4 70 2.63, 2 64 11.42, 5 18 2.75, 3 36 4.63, ,,,,,,,,,,,,,,,,,,,,,,,,
10 50 5.87, 14 43 4.19, 18 37 6.75, 18 47 0.72, 7 34 6.12, 13 27 3.21, 15 42 2.35, 15 52 1.54, 17 23 4.48, 17 27 1.83, 17 37 6.35, 17 27 2.34, 3 46 4.47, 3 45 2.18, ,,,,,,,,,,,,,,,,,
10 48 3.45, 12 50 1.65, 1 42 0.86, 13 42 1.53, 15 18 0.0, 15 25 4.18, 8 40 5.63, 6 25 1.71, 6 25 0.97, 16 46 4.71, 16 33 6.38, 9 19 0.32, 11 26 4.75, 5 11 1.6, ,,,,,,,,,,,,,,,,,
14 36 7.84, 14 51 12.21, 12 82 2.76, 12 65 7.04, 12 47 2.94, 12 59 6.43, 12 59 4.74, 1 83 1.0, 7 48 7.14, 13 42 1.07, 13 21 3.25, 4 82 2.48, 16 68 2.47, 16 59 5.09, 16 67 0.95, 16 37 4.08, 7 34 8.19, 7 30 4.2, 13 60 2.95, 15 34 3.26, 8 27 3.14, 8 37 2.66, 8 30 6.98, 8 26 1.72, 4 28 7.8, 4 54 1.21, 16 67 6.07, 16 46 1.52, 16 35 2.48, 16 40 3.35, 16 37 4.44, 16 49 6.14
14 48 3.79, 18 40 7.79, 18 67 3.83, 12 43 8.53, 1 64 1.09, 2 38 4.3, 5 29 5.36, 3 31 6.12, ,,,,,,,,,,,,,,,,,,,,,,,
10 69 0.27, 10 30 0.47, 18 70 1.15, 18 69 1.83, 13 38 1.25, 13 40 0.53, 15 18 0.1, 15 31 2.71, 8 85 1.21, 8 27 1.27, 8 33 0.81, 6 27 1.95, 8 30 0.59, 17 43 2.52, 5 12 0.96, 5 8 2.69, 5 9 3.84, 5 14 0.69, 16 29 1.03, 9 11 2.72, 11 25 0.96, ,,,,,,,,,,
10 41 9.28, 14 37 5.86, 1 32 0.95, 1 41 0.5, 17 25 7.54, 17 32 8.65, 17 21 1.21, 16 40 7.09, 2 68 5.44, 17 24 5.93, 17 29 5.81, 17 12 1.01, 17 26 8.81, 17 23 5.11, 17 33 4.9, 4 51 6.25, 16 33 6.28, 11 23 6.62, 5 9 4.78, ,,,,,,,,,,,,
